,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
989,3055142,TORTILLERIA MIRI,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,COLORIN,CALLE,SAN FRANCISCO DE ASIS,CALLE,CENZONTLE,CALLE,CÓNDOR,201,,,,,,COLONIA,VILLAS DE SAN FRANCISCO,,,,66062,19,NUEVO LEÓN,021,General Escobedo,0001,Ciudad General Escobedo,1658,003,,,,Fijo,25.83641764,-100.36719177,2010-07
990,8626780,CARPINTERIA GARCIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,CERRO DEL QUETZAL,CALLE,CERRO DEL ÁGUILA,CALLE,CERRO DEL CUBILETE,CALLE,CERRO DEL GAVILÁN,116,,,,,,COLONIA,PROVILEON,,,,66050,19,NUEVO LEÓN,021,General Escobedo,0001,Ciudad General Escobedo,0363,025,8113000820,,,Fijo,25.78201771,-100.33447914,2019-11
991,2985319,TORTILLA DE ARINA BECKY,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,CALLE,RIO PAPALOAPAN,CALLE,RIO GRANDE,CALLE,RIO BALSAS,CALLE,RÍO BALSAS,249,,,,,,COLONIA,DOS RIOS SECT X,,,,67168,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2597,034,,,,Fijo,25.67848296,-100.16556117,2014-12
992,2952202,TORTILLERIA MIRAVISTA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,AVENIDA,PASEO DE LA AMISTAD,CALLE,MONCLOVA,CALLE,CUATRO CIENEGAS,CALLE,IGNACIO ALLENDE,245,,,,,,COLONIA,FRACC MIRAVISTA 2DO SECT,,,,66050,19,NUEVO LEÓN,021,General Escobedo,0001,Ciudad General Escobedo,0429,049,,,,Fijo,25.80634361,-100.31361733,2014-12
993,3020229,CARPINTERIA GARCIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,MIGUEL HIDALGO,CALLE,AGUSTIN MELGAR,CALLE,JUAN ESCUTIA,CALLE,21 DE MARZO,,SN,,,546,,COLONIA,EMILIANO ZAPATA,,,,67485,19,NUEVO LEÓN,009,Cadereyta Jiménez,0001,Cadereyta Jiménez,0640,003,,,,Fijo,25.57916285,-100.01343992,2010-07
994,9124798,TORTILLA DE HARINA,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,PENELOPE,CALLE,SAN BARTOLOME,CALLE,SAN PEDRO,1551,,,,,,COLONIA,BALCONES DE SANTO DOMINGO,,,,66446,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1430,035,,,,Fijo,25.73898157,-100.25990752,2019-11
995,8461760,TORTILLERIA MISION REAL,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,DIEGO DE RIVERA,AVENIDA,VILLA DE SAN CARLOS,CALLE,F. KAHLO,CALLE,J. VIZCARRA,501,,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,,,FRACCIONAMIENTO,MISION REAL,CENTRO Y PLAZA COMERCIAL,SIN NOMBRE,501,66640,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,1844,011,,,,Fijo,25.7289315,-100.15650922,2019-11
996,2941625,CARPINTERIA GONZALEZ,,321910,Fabricación de productos de madera para la construcción,1,CALLE,PRIVADA 18 DE NOVIEMBRE,OTRO (ESPECIFIQUE),MONTE,CALLE,EMILIANO ZAPATA,CALLE,GUERRERO,,SN,,,,,COLONIA,MARIA GUADALUPE GUAJARDO,,,,67000,19,NUEVO LEÓN,020,General Bravo,0001,General Bravo,0328,002,8231011910,,,Fijo,25.78632306,-99.17407566,2014-12
997,2932047,TORTILLA DE HARINA CASERA DON TITO,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,6,CALLE,VIOLETA,CALLE,SIERRA MADRE ORIENTAL,CALLE,LILA,CALLE,SIERRA MULATA,237,,,,,,FRACCIONAMIENTO,CERRO DE LA SILLA UC,,,,67170,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2648,021,8183604196,,,Fijo,25.66232903,-100.19432484,2010-07
998,7657840,TORTILLERIA MISION DEL VALLE,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,CIRCUNVALACION,CALLE,MISION DE GUADALUPE,CALLE,DIEGO DE MONTEMAYOR,CALLE,HACIENDA SAN AGUSTÍN,2242,,,,,,FRACCIONAMIENTO,MISION DEL VALLE,,,,67110,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2262,024,,,,Fijo,25.69944454,-100.2015502,2019-11
999,8433045,CARPINTERIA GOMES,,321910,Fabricación de productos de madera para la construcción,1,AVENIDA,LOS REALES,CALLE,CARLISTA,CALLE,CORDOBESA,CALLE,VILLA DEL SEÑOR,405,,,,,,COLONIA,LOS REALES,,,,66476,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1163,051,,,,Fijo,25.72384323,-100.23886478,2019-11
1000,2961046,TORTILERIA LETY,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,CAMINO REAL,CALLE,CALLE DEL TRABAJO,CALLE,FOMENTO EJIDAL,CALLE,29 DE ABRIL,9160,,,,0,,COLONIA,FOMERREY 1,,,,64210,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,3339,018,,,,Fijo,25.76282618,-100.36148571,2014-12
1001,8683925,TORTILLERIA MILO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,5 DE MAYO,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,GUADALUPE,CALLE,SIN REFERENCIA,901,,,,,901,COLONIA,GUERRA,,,,67140,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1419,008,,,,Fijo,25.67683041,-100.24859374,2019-11
1002,7350305,CARPINTERIA GALVAN,,321910,Fabricación de productos de madera para la construcción,1,CALLE,PRIVADA EBANOS,CALLE,AVENIDA DE LA CONQUISTA,CALLE,PRIVADA DE MANZANO,AVENIDA,AVENIDA REAL DE PALMAS,2439,,,,0,,COLONIA,REAL DE PALMAS,,,,65760,19,NUEVO LEÓN,025,General Zuazua,0284,Fraccionamiento Real Palmas,0396,003,8112565847,,,Fijo,25.89734624,-100.16763528,2019-11
1003,7300341,TORTILERIA SIN NOMBRE,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,VALLE DE SAN ELIAS,CALLE,VALLE DE SAN MARCOS,CALLE,VALLE DE SAN JUAN,CALLE,VALLE DE SAN FELIPE,,SN,,,,,COLONIA,MIRADOR DEL FRAILE,,,,66000,19,NUEVO LEÓN,018,García,0001,García,0391,007,,,,Fijo,25.79551793,-100.60481105,2019-11
1004,2947468,TORTILLERIA MICHELLE,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,MAPLE,CALLE,YUCA,CALLE,TUYA,CALLE,LIMA,,SN,,,,,RESIDENCIAL,LOS EBANOS X SECTOR,,,,66610,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,1577,018,,,,Fijo,25.77904213,-100.23327005,2014-12
1005,9190856,CARPINTERIA GALLEGOS,,321910,Fabricación de productos de madera para la construcción,1,AVENIDA,LICENCIADO RAUL RANGEL FRIAS,CALLE,ZOCALO,CALLE,ZOCALO,CALLE,SALVADOR J. ROMERO,,SN,,,,,COLONIA,PABLO GONZALEZ,,,,64250,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4549,002,,,,Fijo,25.73360764,-100.33853853,2019-11
1006,7786662,TORTILERRIA LA PALOMA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,MARMOL,CALLE,ROBALO,CALLE,ANGUILA,CALLE,PIZARRA,7640,A,,,0,,COLONIA,FOMERREY 25,,,,64107,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,3377,009,8116868627,,,Fijo,25.75237012,-100.38211802,2019-11
1007,3042104,TORTILLERIA MIRADOR,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,LICENCIADO GUILLERMO MARTINEZ DOMINGUEZ,CALLE,PRESIDENCIA,CALLE,SERVICIO PUBLICO,CALLE,LOS PINOS,4024,,,,,,COLONIA,BUROCRATAS MUNICIPALES,,,,64790,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2222,026,,,,Fijo,25.62960238,-100.29106353,2010-07
1008,8844442,CARPINTERIA GARCIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,PLUTARCO ELIAS CALLES,CALLE,CHAPULTEPEC,CALLE,BENITO JUAREZ,CALLE,ÁLVARO OBREGÓN,0,SN,,,0,,COLONIA,LA ESPERANZA,,,,67895,19,NUEVO LEÓN,029,Hualahuises,0001,Hualahuises,0145,004,8212180757,,,Fijo,24.87595066,-99.67626954,2019-11
1009,7805639,TORTILLA 2 VILLAS,TORTILLA 2 VILLAS,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,AVENIDA,LAZARO CARDENAS,CALLE,PASEO DE GRANADA,CALLE,PRAGA,CALLE,PASEO DE VARSOVIA,4504,,,,,,COLONIA,LAS TORRES,,,,64930,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2294,047,,,,Fijo,25.61564886,-100.27738863,2019-11
1010,8693668,TORTILLERIA MINERALES,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,MINERALES,CALLE,CUARCITA,CALLE,CARBON,CALLE,GRANITO,,SN,,,,,COLONIA,VALLE DE LINCOLN,,,,66023,19,NUEVO LEÓN,018,García,0025,Valle de Lincoln,0989,027,,,,Fijo,25.79163952,-100.49356627,2019-11
1011,3011673,CARPINTERIA GARCIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,RIO SAN JUAN,CALLE,FRANCISCO DE LA CALANCHA,CALLE,FRANCISCO DE LA CALANCHA,CALLE,RÍO GRIJALVA,210,,,,,,COLONIA,LARRALDEÑA,,,,65276,19,NUEVO LEÓN,044,Sabinas Hidalgo,0001,Ciudad Sabinas Hidalgo,0669,013,8242427063,,,Fijo,26.48028785,-100.16491429,2010-07
1012,3003146,TORTILLERIA MI PUEBLO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,VILLA GENOVA,CALLE,VILLA SUIZA,AVENIDA,PASEO DE LAS VILLAS,CALLE,VILLA PALERMO,140,,,,,,COLONIA,PRIVADAS LAS VILLAS,,,,66003,19,NUEVO LEÓN,018,García,0001,García,0438,023,,,,Fijo,25.79006772,-100.57820405,2014-12
1013,7656636,CARPINTERIA GALAVIS,,321910,Fabricación de productos de madera para la construcción,1,CALLE,DURAMEN,CALLE,CEIBO,CALLE,ANTERA,AVENIDA,DE LA PRIMAVERA,102,,,,,,COLONIA,TRES CAMINOS NORTE,,,,67190,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1480,031,,,,Fijo,25.66860053,-100.18615366,2019-11
1014,8830902,CARPINTERIA FOX,,321910,Fabricación de productos de madera para la construcción,1,CALLE,MIGUEL HIDALGO,AVENIDA,ACUEDUCTO,CALLE,VENUSTIANO CARRANZA,CALLE,BENITO JUÁREZ,150,,,,,,COLONIA,HEROE DE NACOZARI,,,,67288,19,NUEVO LEÓN,031,Juárez,0045,Jardines de la Silla (Jardines),0092,002,,,,Fijo,25.63822514,-100.18048356,2019-11
1015,9299296,CONSTRUCTORA ROCA,EULALIO LOPEZ ROBLES,236111,Edificación de vivienda unifamiliar,1,CALLE,BENITO JUAREZ,CALLE,PADRE MIER,CALLE,GENERAL VICENTE GUERRERO,CALLE,VIRGILIO C. GUERRA,209,,,,,,COLONIA,LA FAMA,,,,66100,19,NUEVO LEÓN,048,Santa Catarina,0001,Ciudad Santa Catarina,0579,008,,,,Fijo,25.67126529,-100.42353424,2020-11
1016,9316580,CONSTRUCTORA REGIO COII,REGIO CONSTRUCCIONES COII SA DE CV,237212,Construcción de obras de urbanización,1,CALLE,CHOPO,CALLE,JACARANDA,CALLE,CRESPONES,CALLE,CACAO,505,,,,,,COLONIA,ARBOLEDAS DE SANTO DOMINGO,,,,66448,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,152A,021,8110445486,,,Fijo,25.74932173,-100.25250623,2020-11
1017,6165184,"CONSTRUCTORA QARQ, SA DE CV",CONSTRUCTORA QARQ SA DE CV,238910,Preparación de terrenos para la construcción,31,CALLE,FOMENTO AGRARIO,AVENIDA,ABRAHAM LINCOLN,CALLE,BANCO DE FOMENTO,CALLE,CENIZO,5040,,,,,,COLONIA,PLUTARCO ELIAS CALLES,,,,64108,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,3343,001,,,,Fijo,25.75655075,-100.39506138,2010-07
1018,9303280,CONSTRUCTORA QARQ S.A. DE C.V.,CONSTRUCTORA QARQ SA DE CV,238910,Preparación de terrenos para la construcción,11,AVENIDA,ROBLE,AVENIDA,MANUEL GOMEZ MORIN,BOULEVARD,BOTANICA,BOULEVARD,BOTANICA,300,,,PISO 7,1508,,COLONIA,VALLE DEL CAMPESTRE,EDIFICIO COMERCIAL Y DE SERVIC,TORRE ALTA,,66265,19,NUEVO LEÓN,019,San Pedro Garza García,0001,San Pedro Garza García,0384,012,,,,Fijo,25.65007352,-100.358297,2020-11
1019,9317645,CONSTRUCTORA RODRIGUEZ CAVAZOS SA DE CV,ROCASA SA DE CV,236111,Edificación de vivienda unifamiliar,1,CALLE,CARRETERA ALLENDE-CADEREYTA KM 1.2,CALLE,ZUAZUA,CALLE,NINGUNO,CALLE,FELICITOS RODRIGUEZ,12,,,,,,COLONIA,PARQUE INDUSTRIAL,,,,67350,19,NUEVO LEÓN,004,Allende,0001,Ciudad de Allende,0288,001,,,,Fijo,25.29268613,-100.01269952,2020-11
1020,6147902,"CONSTRUCTORA RODRIGUEZ CANALES, SA DE CV",CONSTRUCTORA RODRIGUEZ CANALES SA DE CV,236221,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión",101,OTRO (ESPECIFIQUE),SAN PEDRO,CALLE,MIRAVALLE,BOULEVARD,DIAZ ORDAZ,CALLE,RIO LERMA,110,,CENTRO Y PLAZA COMERCIAL,PISO 1,4,,CIUDAD,COLONIA MIRAVALLE,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL LOS NOGALES,4,64660,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1826,002,,,,Fijo,25.67298605,-100.3679563,2010-07
1021,2964860,CONSTRUCTORA PERHABITA SA DE CV,CONSTRUCTORA PERHABITA SA DE CV,236221,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión",1,OTRO (ESPECIFIQUE),DOCTOR JOSU LUNA AYALA,CALLE,DOCTOR ANTONIO DE LA VERA,AVENIDA,GENERAL PABLO GONZALEZ GARZA,CALLE,JARDIN DE SAN JERONIMO,204,,TORREGALERIAS,PISO 1,1,1,CIUDAD,SAN JERONIMO,,,,,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1629,005,,PERHABITA@PERHABITA.COM.MX,WWW.PERHABITA.COM.MX,Fijo,25.67698936,-100.35865499,2014-12
1022,2966897,TORRTILLAS DE HARINA SIN NOMBRE,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,CALLE,INGENIERO MARIANO CABRERA,CALLE,FERROCARRILERA,CALLE,JOSE MARTINEZ CAMPOS,CALLE,INGENIERO MANUEL COUTO,,SN,,,,,COLONIA,FERROCARRILERA,,,,64250,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0531,002,,,,Fijo,25.726268,-100.33530297,2014-12
1023,8667736,TORTILLERIA MELISSA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,6,AVENIDA,CERRO DE LAS MITRAS,CALLE,DAVID ALFARO SIQUEIROS,CALLE,CERRO DEL CUBILETE,CALLE,CERRO DEL CUBILETE,5300,A,,,,,COLONIA,MISION CUMBRES,,,,64347,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4074,029,8112057478,,,Fijo,25.73943594,-100.38742433,2019-11
1024,8830961,CARPINTERIA EN GENERAL,,321910,Fabricación de productos de madera para la construcción,1,AVENIDA,FIDEL VELAZQUEZ,CALLE,PABLO RODARTE,AVENIDA,ELOY CAVAZOS,CALLE,CAMINO REAL,,SN,,,,,COLONIA,GUADALUPE CHAVEZ,,,,67180,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1565,047,8110506781,CESAR_MUEBLESCARI@HOTMAIL.COM,,Fijo,25.65866049,-100.22500336,2019-11
1025,2957011,CONSTRUCTORA PERABITA,CONSTRUCTORA PERABITA SA DE CV,236221,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión",11,CALLE,DR JOSE LUNA AYALA,AVENIDA,FLETEROS,AVENIDA,SAN JERONIMO,CALLE,SAN JERONIMO,204,0,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,COLONIA,SAN JERONIMO,EDIFICIO COMERCIAL Y DE SERVIC,SAN JERONIMO,0,64634,19,NUEVO LEÓN,048,Santa Catarina,0001,Ciudad Santa Catarina,1308,026,,CONSTRUCTORA@FRANFO.COM.MX,,Fijo,25.68714872,-100.4612835,2010-07
1026,7318889,TORRTILLERIA DON BALDE,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,REAL DEL MEZQUITE,CALLE,REAL DEL VALLE,AVENIDA,REAL DE LAS SALINAS,CALLE,REAL DEL VALLE,123,,,,,,COLONIA,REAL DE LAS SALINAS,,,,65500,19,NUEVO LEÓN,045,Salinas Victoria,0001,Salinas Victoria,0187,054,,,,Fijo,25.97008048,-100.29523153,2019-11
1027,7786475,TORTILLERIA MEDRANO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,CEFEO,CALLE,ANENECUILCO,AVENIDA,AZTLAN,CALLE,ANENECUILCO,9329,,,,0,,COLONIA,SAN BERNABE (F-51),,,,64109,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4021,001,,,,Fijo,25.75841983,-100.38783683,2019-11
1028,3011754,CARPINTERIA EN GENERAL,,321910,Fabricación de productos de madera para la construcción,1,CALLE,SIERRA PEÑA NEVADA,AVENIDA,LAS PUENTES,CALLE,SANTA GERTRUDIS,PEATONAL,NINGUNO,525,,,,,,COLONIA,LAS PUENTES SEGUNDO SECTOR,,,,66460,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,058,,,,Fijo,25.74200524,-100.28651237,2010-07
1029,6147901,"CONSTRUCTORA PENA PALMA, SA DE CV",CONSTRUCTORA PENA PALMA SA DE CV,236211,"Edificación de naves y plantas industriales, excepto la supervisión",51,CALLE,10 DE MAYO,CALLE,LINARES,CALLE,ANAHUAC,CALLE,SABINAS,210,,OTRO CONGLOMERADO,PLANTA BAJA,,,COLONIA,LIBERTAD,OTRO CONGLOMERADO,NINGUNO,210,67130,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0181,006,,,,Fijo,25.68921888,-100.25226226,2010-07
1030,8411426,TORRTILLERIA JUANY,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,6,CALLE,PASEO VERDE,CALLE,PASEO DEL NORTE,CALLE,PASEO DE LA HACIENDA,CALLE,PASEO DEL NORTE,,SN,,,,,COLONIA,FOMERREY 45 LA ESTANZUELA,,,,64988,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2951,038,,,,Fijo,25.59199131,-100.24256691,2019-11
1031,6880826,CONSTRUCTORA PASVOR,CONSTRUCTORA PASVOR SA DE CV,236221,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión",251,AVENIDA,ALEJANDRO DE RODAS,CALLE,PASEO DE LAS ESTRELLAS,CALLE,PROLONGACI?N SEGURIDAD SOCIAL,CALLE,PASEO DE LOS TRIUNFADORES,3102,,,,0,A,COLONIA,CUMBRES 8VO SECTOR,,,,64610,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,395A,001,,COMUNICACION@SORIANA.COM,WWW.SORIANA.COM,Fijo,25.72887843,-100.3905691,2019-04
1032,6213589,TORRTILLERIA LA ESPIGA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,PARQUE,CALLE,PUERTO,CALLE,MISION,CALLE,OCÉANO,,SN,,,,,FRACCIONAMIENTO,REAL DE SOL,,,,65555,19,NUEVO LEÓN,012,Ciénega de Flores,0211,Real del Sol,0275,016,,,,Fijo,25.92976673,-100.18195201,2014-12
1033,3019998,TORTILLERIA MENA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,20 DE NOVIEMBRE,OTRO (ESPECIFIQUE),CANAL,CALLE,ABASOLO,CALLE,PROGRESO,400,SUR,,,,,COLONIA,CADEREYTA JIMENEZ CENTRO,,,,67485,19,NUEVO LEÓN,009,Cadereyta Jiménez,0001,Cadereyta Jiménez,0481,015,,,,Fijo,25.58818926,-100.00190352,2010-07
1034,3012133,TORTIHARINAS DOÑA MAGUE,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,11,CALLE,DOCTOR COSS,CALLE,GUADALUPE VICTORIA,CALLE,PORFIRIO DIAZ,CALLE,BENITO JUÁREZ,100,,,,,,COLONIA,SABINAS HIDALGO CENTRO,,,,65200,19,NUEVO LEÓN,044,Sabinas Hidalgo,0001,Ciudad Sabinas Hidalgo,0601,005,8242421455,,,Fijo,26.50092804,-100.18010247,2010-07
1035,3042144,TORTILLERIA METATE,TORTILLERIAS METATE BUROCRATAS,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,LICENCIADO GUILLERMO MARTINEZ DOMINGUEZ,CALLE,REGIDOR,CALLE,FEDERACION,CALLE,FEDERACIÓN,3633,,,,,,COLONIA,BUROCRATAS MUNICIPALES,,,,64769,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,3682,014,8110504576,,,Fijo,25.63227731,-100.29558433,2010-07
1036,3032363,CARPINTERIA EZEQUIEL,,321910,Fabricación de productos de madera para la construcción,1,CALLE,EMILIANO ZAPATA,CALLE,NICOLAS BRAVO,CALLE,GUILLERMO PRIETO,CALLE,FELIPE ÁNGELES,,SN,,,,,COLONIA,CHINA,,,,67050,19,NUEVO LEÓN,013,China,0001,China,0624,001,8231025664,,,Fijo,25.69540914,-99.24207418,2010-07
1037,3012123,TORTIHARINAS M ELSY,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,CALLE,GUERRERO,CALLE,ZARAGOZA,CALLE,RAFAEL ESPINOZA,CALLE,MATAMOROS,795,,,,,,BARRIO,AGUACATE,,,,65200,19,NUEVO LEÓN,044,Sabinas Hidalgo,0001,Ciudad Sabinas Hidalgo,0620,015,8242421400,,,Fijo,26.49680212,-100.1836621,2010-07
1038,2922489,TORTILLERIA MESTA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,PACHUCA,ANDADOR,NINGUNO,CALLE,MEXICO,CALLE,CUERNAVACA,155,,,,,,COLONIA,JOSEFA ZOZAYA,,,,67110,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0020,018,,,,Fijo,25.72931081,-100.192791,2010-07
1039,7662143,CARPINTERIA EXPRES,,321910,Fabricación de productos de madera para la construcción,1,AVENIDA,LAS TORRES,CALLE,PASEO DEL HUERTO,CALLE,PASEO SILVESTRE,CALLE,PASEO DE LAS FLORES,326,A,,,,,FRACCIONAMIENTO,PASEO DEL PRADO,,,,67250,19,NUEVO LEÓN,031,Juárez,0001,Ciudad Benito Juárez,0660,013,,,,Fijo,25.65016032,-100.11532485,2019-11
1040,8804552,TORTILAS DE HARINA,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,CALLE,CLAVEL,CALLE,AZUCENA,AVENIDA,MANUEL L. BARRAGAN NORTE,CALLE,BEGONIA,407,,,,0,,FRACCIONAMIENTO,JARDINES DE ESCOBEDO TERCER SECTOR,,,,66050,19,NUEVO LEÓN,021,General Escobedo,0001,Ciudad General Escobedo,0274,009,,,,Fijo,25.78289489,-100.30195869,2019-11
1041,2962737,TORTILLERIA MI ANGEL,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,PAYANDE,AVENIDA,SAN JUAN DE LOS LAGOS,AVENIDA,ZAPOPAN,AVENIDA,SAN JUAN DE LOS LAGOS,4844,,,,0,,COLONIA,LOS CEDROS,,,,64370,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0457,012,,,,Fijo,25.72297346,-100.3741888,2014-12
1042,3043754,CARPINTERIA FLORES,,321910,Fabricación de productos de madera para la construcción,1,CALLE,20 DE NOVIEMBRE,CALLE,PRIMERA,CALLE,OCTAVA,CALLE,RÍO YAQUI,110,,,,,,COLONIA,LAZARO CARDENAS,,,,67541,19,NUEVO LEÓN,038,Montemorelos,0001,Montemorelos,0642,011,,CARPINTERIA_FLORES@HOTMAIL.COM,,Fijo,25.18842702,-99.80867769,2010-07
1043,3019449,TORTILAS DE HARINA TIA CARMEN,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,CALLE,CARLOS BARRERA,CALLE,CONRADO MONTEMAYOR,CALLE,JERONIMO GORENA,CALLE,JOSÉ DE LUZ MARROQUÍN,4938,,,,0,,COLONIA,VALLE VERDE SECT 3,,,,64339,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0457,029,8183718902,,,Fijo,25.72182825,-100.36766138,2010-07
1044,2947100,TORTILLERIA MEXICO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,RIO POTOSI,CALLE,RIO NAZAS,CALLE,RIO MANZANARES,CALLE,RÍO SAN LORENZO,201,,,,0,,COLONIA,BALCONES DE SANTA ROSA,,,,66610,19,NUEVO LEÓN,006,Apodaca,0379,Prados de Santa Rosa,1986,025,,VENANCIOPEREZ28@GMAIL.COM,,Fijo,25.80422145,-100.22729314,2014-12
1045,8412554,CARPINTERIA FELIPE DE JESUS,,321910,Fabricación de productos de madera para la construcción,1,CALLE,UNIDAD OBRERA,CALLE,JUAN SARABIA,CALLE,MARTIN TORRES,CALLE,LUCHA DE CLASES,1020,,,,,,COLONIA,CROC,,,,64100,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2398,003,,,,Fijo,25.77306512,-100.36611172,2019-11
1046,3046120,TORTILLERIA MENDEZ,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,RIO COLORADO,CALLE,RIO MADEIRA,CALLE,RIO MISSISSIPPI SUR,CALLE,RÍO HUDSON,238,A,,,0,,COLONIA,PUEBLO NUEVO,,,,66646,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,0437,030,8181452723,,,Fijo,25.75838498,-100.15624425,2010-07
1047,2918988,CARPINTERIA EN GENERAL,,321910,Fabricación de productos de madera para la construcción,1,CALLE,PROFESOR A. GONZALEZ,CALLE,FRESNO,CALLE,ARTURO B. DE LA GARZA,CALLE,VICENTE TREVIÑO,4700,,,,0,,COLONIA,BUROCRATAS MUNICIPALES,,,,67180,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1584,016,,,,Fijo,25.65926235,-100.21047094,2010-07
